ecg
0.747
0.813
0.82
0.869
0.876
0.879
0.843
0.862
0.908
0.905
0.885
0.905
0.961
0.915
0.912
0.928
0.951
0.931
0.912
0.964
0.974
0.961
0.977
1.0
1.04
1.023
1.01
1.033
1.086
1.066
1.083
1.135
1.155
1.171
1.191
1.234
1.26
1.27
1.26
1.286
1.326
1.306
1.29
1.293
1.316
1.247
1.188
1.148
1.125
1.063
0.987
0.981
0.971
0.938
0.876
0.889
0.922
0.889
0.869
0.853
0.895
0.882
0.853
0.879
0.895
0.872
0.853
0.882
0.892
0.866
0.859
0.882
0.902
0.879
0.859
0.869
0.899
0.879
0.866
0.856
0.908
0.876
0.862
0.879
0.885
0.866
0.839
0.879
0.882
0.866
0.853
0.862
0.882
0.879
0.859
0.856
0.885
0.872
0.846
0.879
0.869
0.859
0.826
0.879
0.905
0.869
0.839
0.849
0.902
0.885
0.859
0.892
0.938
0.948
0.958
0.971
1.004
0.974
0.922
0.918
0.915
0.892
0.879
0.879
0.908
0.899
0.856
0.859
0.879
0.846
0.833
0.839
0.856
0.839
0.816
0.839
0.866
0.836
0.813
0.836
0.905
1.023
1.132
1.217
1.037
0.866
0.741
0.468
0.238
0.205
0.327
0.57
0.774
0.813
0.869
0.908
0.925
0.899
0.905
0.928
0.964
0.951
0.938
0.958
0.977
0.977
0.948
0.977
1.0
0.991
0.958
0.991
1.02
0.991
1.014
1.02
1.069
1.043
1.03
1.092
1.102
1.106
1.096
1.119
1.171
1.168
1.184
1.221
1.273
1.273
1.273
1.309
1.332
1.322
1.309
1.339
1.352
1.326
1.25
1.23
1.234
1.152
1.102
1.053
1.053
0.994
0.961
0.958
0.964
0.925
0.918
0.941
0.945
0.941
0.902
0.918
0.928
0.938
0.892
0.905
0.931
0.922
0.885
0.931
0.941
0.922
0.892
0.899
0.941
0.908
0.895
0.892
0.931
0.908
0.882
0.912
0.925
0.908
0.882
0.899
0.908
0.902
0.879
0.895
0.908
0.882
0.882
0.885
0.912
0.895
0.859
0.885
0.905
0.902
0.866
0.876
0.918
0.885
0.879
0.885
0.902
0.882
0.853
0.885
0.905
0.882
0.859
0.889
0.902
0.885
0.862
0.872
0.905
0.885
0.853
0.882
0.905
0.905
0.908
0.951
0.984
0.971
0.954
0.984
1.01
0.958
0.885
0.882
0.925
0.918
0.892
0.915
0.925
0.876
0.853
0.879
0.885
0.849
0.816
0.859
0.882
0.856
0.849
0.859
0.889
0.849
0.866
0.938
1.145
1.198
1.119
0.964
0.846
0.649
0.324
0.251
0.324
0.511
0.675
0.803
0.866
0.899
0.869
0.938
0.945
0.941
0.925
0.938
0.981
0.961
0.938
0.964
0.987
0.958
0.964
0.981
0.997
0.994
0.968
0.991
1.023
1.023
1.004
1.043
1.046
1.063
1.027
1.089
1.096
1.089
1.099
1.142
1.194
1.188
1.194
1.217
1.253
1.263
1.253
1.303
1.319
1.299
1.296
1.309
1.303
1.244
1.201
1.168
1.132
1.066
1.01
0.987
0.987
0.964
0.918
0.922
0.938
0.899
0.885
0.892
0.915
0.866
0.866
0.882
0.912
0.882
0.862
0.889
0.902
0.895
0.879
0.892
0.908
0.889
0.879
0.882
0.905
0.866
0.859
0.882
0.908
0.885
0.836
0.872
0.889
0.866
0.843
0.853
0.876
0.846
0.862
0.856
0.885
0.866
0.826
0.859
0.872
0.853
0.803
0.83
0.866
0.843
0.82
0.866
0.876
0.833
0.826
0.846
0.859
0.853
0.816
0.843
0.853
0.826
0.8
0.846
0.849
0.866
0.81
0.839
0.839
0.82
0.807
0.833
0.866
0.859
0.849
0.879
0.918
0.931
0.902
0.918
0.938
0.892
0.846
0.843
0.856
0.846
0.833
0.849
0.866
0.836
0.787
0.807
0.823
0.803
0.77
0.797
0.823
0.787
0.787
0.81
0.833
0.774
0.77
0.862
1.053
1.122
1.138
0.977
0.872
0.708
0.37
0.242
0.274
0.426
0.557
0.721
0.78
0.816
0.813
0.843
0.885
0.853
0.849
0.879
0.902
0.879
0.866
0.889
0.918
0.892
0.869
0.885
0.931
0.908
0.902
0.912
0.938
0.918
0.915
0.941
0.964
0.954
0.958
0.971
1.017
1.0
1.0
1.037
1.102
1.089
1.079
1.115
1.158
1.161
1.135
1.201
1.207
1.201
1.184
1.204
1.234
1.161
1.096
1.089
1.069
1.0
0.951
0.918
0.922
0.862
0.846
0.872
0.862
0.816
0.784
0.816
0.803
0.81
0.774
0.807
0.826
0.803
0.78
0.816
0.813
0.81
0.761
0.81
0.813
0.787
0.777
0.8
0.807
0.807
0.777
0.784
0.803
0.777
0.774
0.754
0.807
0.767
0.754
0.774
0.82
0.774
0.767
0.77
0.784
0.774
0.747
0.777
0.797
0.77
0.757
0.787
0.8
0.787
0.747
0.777
0.784
0.774
0.754
0.764
0.793
0.761
0.747
0.777
0.8
0.777
0.784
0.826
0.879
0.866
0.839
0.843
0.889
0.83
0.787
0.784
0.784
0.807
0.767
0.8
0.803
0.764
0.754
0.757
0.761
0.738
0.721
0.734
0.77
0.764
0.738
0.754
0.734
0.708
0.734
0.853
1.046
1.102
1.027
0.908
0.925
0.527
0.205
0.192
0.314
0.445
0.596
0.685
0.761
0.78
0.767
0.813
0.82
0.81
0.8
0.833
0.853
0.846
0.813
0.839
0.876
0.839
0.853
0.872
0.882
0.872
0.856
0.882
0.918
0.892
0.889
0.899
0.935
0.915
0.935
0.954
1.0
0.984
0.971
1.023
1.066
1.06
1.05
1.106
1.145
1.171
1.135
1.188
1.207
1.184
1.181
1.171
1.181
1.099
1.053
1.01
1.004
0.935
0.899
0.879
0.885
0.83
0.8
0.82
0.816
0.79
0.774
0.807
0.83
0.784
0.774
0.803
0.836
0.79
0.757
0.787
0.816
0.764
0.777
0.793
0.833
0.787
0.77
0.803
0.793
0.8
0.767
0.784
0.793
0.777
0.757
0.78
0.8
0.777
0.757
0.78
0.793
0.761
0.744
0.777
0.8
0.751
0.747
0.784
0.79
0.774
0.757
0.784
0.78
0.764
0.757
0.78
0.813
0.793
0.826
0.862
0.885
0.856
0.856
0.859
0.836
0.764
0.751
0.807
0.797
0.774
0.767
0.784
0.787
0.741
0.711
0.731
0.751
0.721
0.705
0.734
0.734
0.731
0.708
0.751
0.764
0.81
0.974
1.086
1.083
0.899
0.764
0.564
0.242
0.146
0.215
0.416
0.609
0.675
0.708
0.793
0.8
0.774
0.79
0.82
0.839
0.816
0.82
0.849
0.869
0.853
0.836
0.862
0.879
0.869
0.849
0.885
0.902
0.876
0.872
0.905
0.948
0.922
0.925
0.945
0.981
0.958
0.964
1.007
1.027
1.033
1.037
1.092
1.122
1.119
1.122
1.171
1.201
1.194
1.178
1.201
1.224
1.175
1.142
1.122
1.096
1.027
0.964
0.945
0.918
0.869
0.816
0.853
0.839
0.793
0.777
0.8
0.816
0.784
0.761
0.79
0.81
0.777
0.774
0.787
0.797
0.761
0.764
0.797
0.82
0.78
0.777
0.761
0.793
0.777
0.757
0.79
0.793
0.764
0.757
0.78
0.8
0.757
0.741
0.767
0.777
0.757
0.754
0.754
0.787
0.754
0.747
0.764
0.777
0.757
0.738
0.754
0.764
0.744
0.734
0.757
0.8
0.77
0.793
0.839
0.872
0.862
0.836
0.872
0.885
0.816
0.77
0.774
0.813
0.777
0.767
0.787
0.81
0.767
0.728
0.731
0.744
0.715
0.721
0.741
0.774
0.731
0.711
0.761
0.751
0.721
0.754
0.905
1.053
1.099
0.928
0.79
0.711
0.373
0.104
0.107
0.301
0.475
0.619
0.708
0.807
0.784
0.784
0.803
0.836
0.807
0.807
0.843
0.862
0.839
0.833
0.866
0.882
0.853
0.843
0.885
0.905
0.889
0.885
0.915
0.931
0.915
0.912
0.931
0.958
0.954
0.961
0.991
1.027
1.017
1.03
1.073
1.106
1.096
1.132
1.161
1.201
1.191
1.178
1.207
1.237
1.221
1.194
1.198
1.168
1.115
1.05
1.037
0.991
0.928
0.882
0.899
0.892
0.853
0.82
0.82
0.833
0.803
0.797
0.813
0.826
0.79
0.793
0.813
0.823
0.793
0.793
0.807
0.81
0.79
0.797
0.8
0.816
0.813
0.797
0.826
0.81
0.793
0.793
0.82
0.823
0.784
0.777
0.81
0.836
0.78
0.79
0.813
0.807
0.777
0.787
0.807
0.813
0.784
0.761
0.8
0.813
0.784
0.78
0.839
0.869
0.885
0.882
0.899
0.892
0.885
0.833
0.83
0.813
0.784
0.807
0.823
0.83
0.803
0.793
0.767
0.767
0.728
0.724
0.744
0.761
0.738
0.734
0.767
0.787
0.741
0.724
0.777
0.869
1.023
1.086
1.066
0.885
0.751
0.508
0.199
0.156
0.235
0.396
0.609
0.724
0.734
0.787
0.793
0.839
0.81
0.816
0.849
0.869
0.853
0.846
0.859
0.876
0.856
0.853
0.872
0.895
0.882
0.892
0.912
0.935
0.899
0.964
0.935
0.938
0.928
0.935
0.961
1.004
0.991
0.994
1.043
1.102
1.063
1.06
1.142
1.161
1.155
1.152
1.214
1.221
1.207
1.204
1.224
1.237
1.148
1.102
1.063
0.997
1.02
0.948
0.918
0.902
0.843
0.833
0.853
0.836
0.803
0.8
0.81
0.83
0.79
0.787
0.79
0.813
0.79
0.787
0.81
0.803
0.777
0.774
0.803
0.839
0.777
0.79
0.8
0.803
0.78
0.774
0.793
0.81
0.767
0.767
0.797
0.813
0.774
0.751
0.787
0.79
0.77
0.738
0.764
0.793
0.774
0.777
0.784
0.787
0.751
0.767
0.78
0.777
0.754
0.747
0.767
0.797
0.751
0.754
0.784
0.83
0.826
0.849
0.869
0.866
0.866
0.849
0.826
0.816
0.747
0.761
0.79
0.797
0.774
0.757
0.774
0.774
0.731
0.698
0.738
0.754
0.721
0.698
0.728
0.757
0.724
0.705
0.731
0.767
0.81
0.984
